# Sims 2 GC Decomp — TU Work Queue
# Generated: 2026-03-29
# 439 TUs | 4654/16211 matched (28%)
# Unmatched functions: 11557
#
# Size distribution (unmatched):
#   <=20 bytes  (getter/setter tier): 517
#   <=100 bytes (easy grind tier):    4355
#   <=500 bytes (medium tier):        9993
#   >500 bytes  (complex tier):       1564
#
# Sorted by TU completion % DESC (closest-to-done first = easiest wins)
# TU_NAME | FUNC_ADDRESS | SIZE | FUNC_NAME | TU_COMPLETION_%
#==========================================================================================

e_standard_heap | 0x802D070C |   384 | EAHeap::InitializeHeapStatics(void) | 13.6%

# --- e_ngcrenderer [18/133, 13.5%] ---
e_ngcrenderer | 0x80349F30 |    12 | ENgcRenderer::ProcessFrameEffects(float, float, float, float, EVec3 &, EVec3 &) | 13.5%
e_ngcrenderer | 0x803451A4 |    24 | ENgcRenderer::MipMapSetup(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8034548C |    24 | ENgcRenderer::TriIndexed(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803454A4 |    24 | ENgcRenderer::SaveImageData(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8034A51C |    28 | ENgcRenderer::GetRenderMode(void) | 13.5%
e_ngcrenderer | 0x8034A538 |    28 | ENgcRenderer::GetZTestSettings(unsigned char &, unsigned char &, unsigned char &) | 13.5%
e_ngcrenderer | 0x8033CA98 |    32 | ENgcRenderer::GetExternalFrameBuffer(void) | 13.5%
e_ngcrenderer | 0x80346104 |    32 | ENgcRenderer::SetCombineMode(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80349F4C |    32 | ENgcRenderer::GetPreviousFrameBuffer(int *, int *) | 13.5%
e_ngcrenderer | 0x80343E7C |    36 | ENgcRenderer::ClipRect(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803446F0 |    36 | ENgcRenderer::SetRasterModes(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033B4E4 |    40 | ClearXFB(unsigned char *, int) | 13.5%
e_ngcrenderer | 0x80342120 |    40 | ENgcRenderer::TriStrip(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80343BD4 |    40 | ENgcRenderer::LineList(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80344034 |    40 | ENgcRenderer::ModelMatrices(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803451BC |    40 | ENgcRenderer::Debug(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803489A8 |    40 | ENgcRenderer::ReadMetrics(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803489D0 |    40 | ENgcRenderer::Shader(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80344698 |    44 | ENgcRenderer::EnableRasterModes(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803446C4 |    44 | ENgcRenderer::DisableRasterModes(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033B734 |    48 | ENgcRenderer::Init(int &, int &) | 13.5%
e_ngcrenderer | 0x8033CDF0 |    48 | ENgcRenderer::BreakPtCallback(void) | 13.5%
e_ngcrenderer | 0x8033E7F4 |    48 | ENgcRenderer::QueueBeginFrame(int) | 13.5%
e_ngcrenderer | 0x8033E858 |    48 | ENgcRenderer::QueueEndFrame(EEvent &) | 13.5%
e_ngcrenderer | 0x80343D24 |    48 | ENgcRenderer::DisplayList(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033B43C |    52 | PerfFree(void *) | 13.5%
e_ngcrenderer | 0x8033B4B0 |    52 | ScreenShotFree(void *) | 13.5%
e_ngcrenderer | 0x8033B6EC |    52 | ENgcRenderer::~ENgcRenderer(void) | 13.5%
e_ngcrenderer | 0x8033CE28 |    52 | ENgcRenderer::AddDrawSync(void) | 13.5%
e_ngcrenderer | 0x8033E824 |    52 | ENgcRenderer::QueueDisplayList(EDL *, bool) | 13.5%
e_ngcrenderer | 0x8033E888 |    52 | ENgcRenderer::QueueSwap(int, int) | 13.5%
e_ngcrenderer | 0x80343D60 |    52 | ENgcRenderer::End(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033B404 |    56 | PerfAlloc(unsigned long) | 13.5%
e_ngcrenderer | 0x80346124 |    56 | ENgcRenderer::SetBlendMode(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80344440 |    60 | ENgcRenderer::Texture(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803451E4 |    60 | ENgcRenderer::GeometrySetup(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803454BC |    60 | ENgcRenderer::SpriteListPacked(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8034A594 |    60 | ENgcRenderer::ReleaseCopyMutex(void) | 13.5%
e_ngcrenderer | 0x8034A554 |    64 | ENgcRenderer::AcquireCopyMutex(void) | 13.5%
e_ngcrenderer | 0x803441C0 |    76 | ENgcRenderer::ModelMatrixIndices(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033CA48 |    80 | ENgcRenderer::SetClearColor(EVec3 &, bool) | 13.5%
e_ngcrenderer | 0x8034405C |    80 | ENgcRenderer::ModelMatrices(EMat4 *, int) | 13.5%
e_ngcrenderer | 0x80344648 |    80 | ENgcRenderer::SetGeometryModes(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80348DDC |    80 | ENgcRenderer::ScrambleRect(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80349FDC |    80 | ENgcRenderer::ParticleListBegin(unsigned int, unsigned int) | 13.5%
e_ngcrenderer | 0x80342878 |    88 | ENgcRenderer::TriStripPacked(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80344598 |    88 | ENgcRenderer::EnableGeometryModes(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803445F0 |    88 | ENgcRenderer::DisableGeometryModes(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803457B0 |    88 | ENgcRenderer::QuadList(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033CE5C |    92 | VerifyCallback(GXWarningLevel, unsigned long, char *) | 13.5%
e_ngcrenderer | 0x8033E94C |    96 | ENgcRenderer::DisplayList(ENgcRendCommand *) | 13.5%
e_ngcrenderer | 0x8033CAB8 |   100 | ENgcRenderer::CycleToNextFrameBuffer(void) | 13.5%
e_ngcrenderer | 0x8033E8E8 |   100 | ENgcRenderer::BeginFrame(ENgcRendCommand *) | 13.5%
e_ngcrenderer | 0x80345220 |   100 | ENgcRenderer::ZTest(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80349F6C |   104 | ENgcRenderer::GetCurrentRenderMode(void) | 13.5%
e_ngcrenderer | 0x803492B8 |   116 | PSMTXMultVecWithScaleAndAdd(float (*)[3], Vec *, float, Vec *) | 13.5%
e_ngcrenderer | 0x8033EC3C |   124 | ENgcRenderer::Swap(ENgcRendCommand *) | 13.5%
e_ngcrenderer | 0x80345284 |   144 | ENgcRenderer::AlphaTest(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80343DDC |   160 | ENgcRenderer::Viewport(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8034439C |   160 | ENgcRenderer::WindowMatrix(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80341E28 |   192 | ENgcRenderer::Execute(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803442D8 |   196 | ENgcRenderer::ProjectionMatrix(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8034420C |   204 | ENgcRenderer::ViewMatrix(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033ECD8 |   240 | ENgcRenderer::PushAndClearViewport(void) | 13.5%
e_ngcrenderer | 0x803440AC |   276 | ENgcRenderer::ModelMatrixIndex(int, int) | 13.5%
e_ngcrenderer | 0x8033CCD4 |   280 | ENgcRenderer::VIPreRetraceCallback(unsigned long) | 13.5%
e_ngcrenderer | 0x8034447C |   284 | ENgcRenderer::SetTexture(ENgcTexture *, int) | 13.5%
e_ngcrenderer | 0x80349A70 |   292 | ENgcRenderer::DrawTextureToFullViewportWithJitter(float, float) | 13.5%
e_ngcrenderer | 0x80343BFC |   296 | ENgcRenderer::LineList(EGEVert *, int) | 13.5%
e_ngcrenderer | 0x8034991C |   340 | ENgcRenderer::ScaleTexture(_GXTexObj *, void *, int, float) | 13.5%
e_ngcrenderer | 0x80349B94 |   356 | ENgcRenderer::DrawFrameWithBloomAndMotionBlur(float, float) | 13.5%
e_ngcrenderer | 0x80345314 |   376 | ENgcRenderer::RenderSurface(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80347630 |   380 | ENgcRenderer::Stencil(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80344724 |   400 | ENgcRenderer::Lights(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80343EA0 |   404 | ENgcRenderer::Scissor(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033CB1C |   440 | __DEMODiagnoseHang(void) | 13.5%
e_ngcrenderer | 0x8033F80C |   464 | ENgcRenderer::SetupTEVStagePassColor(_GXTevStageID) | 13.5%
e_ngcrenderer | 0x8033B50C |   480 | ENgcRenderer::ENgcRenderer(void) | 13.5%
e_ngcrenderer | 0x80341EE8 |   568 | ReflectionCoord(Vec &, Vec &, float (*)[3], float (*)[3], Vec &) | 13.5%
e_ngcrenderer | 0x80349CF8 |   568 | ENgcRenderer::ProcessThumbnail(void *, int, float, float) | 13.5%
e_ngcrenderer | 0x8033E9AC |   656 | ENgcRenderer::EndFrame(ENgcRendCommand *) | 13.5%
e_ngcrenderer | 0x8033D5B4 |   692 | ENgcRenderer::InitVideo(int &, int &) | 13.5%
e_ngcrenderer | 0x803454F8 |   696 | ENgcRenderer::SpriteListPacked(int, float *, float *, unsigned char *, signed char *, unsigned char *) | 13.5%
e_ngcrenderer | 0x80349640 |   732 | ENgcRenderer::SimpleSkinning(_GXPrimitive, int, short *, signed char *, short *, unsigned char *, unsigned char *, bool) | 13.5%
e_ngcrenderer | 0x8034932C |   788 | ENgcRenderer::WeightedBlendInt(_GXPrimitive, int, short *, signed char *, short *, unsigned char *, unsigned char *, bool) | 13.5%
e_ngcrenderer | 0x80348684 |   804 | ENgcRenderer::NgcScreenTriList(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80348358 |   812 | ENgcRenderer::NgcTriList(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033CEB8 |   824 | ENgcRenderer::InitGX(_GXRenderModeObj *) | 13.5%
e_ngcrenderer | 0x803472C0 |   880 | ENgcRenderer::RectList(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80347FD8 |   896 | ENgcRenderer::NgcTriListInt(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80342148 |   920 | ENgcRenderer::TriStrip(EGEVert *, int) | 13.5%
e_ngcrenderer | 0x803424E0 |   920 | ENgcRenderer::WeightedBlend(_GXPrimitive, int, float *, signed char *, float *, unsigned char *, unsigned char *, bool) | 13.5%
e_ngcrenderer | 0x8033F9DC |   952 | ENgcRenderer::Setup1TEVStageTexture(int, int &, int, int &) | 13.5%
e_ngcrenderer | 0x8033D1F0 |   964 | ENgcRenderer::InitGXVertexFormats(void) | 13.5%
e_ngcrenderer | 0x803489F8 |   996 | ENgcRenderer::SetShader(ENgcShader *, unsigned int) | 13.5%
e_ngcrenderer | 0x803448B4 |  1004 | ENgcRenderer::Rect(EDLEntry *) | 13.5%
e_ngcrenderer | 0x80347BE4 |  1012 | ENgcRenderer::NgcGXDisplayList(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803477CC |  1048 | ENgcRenderer::NgcGXDisplayListInt(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8034A02C |  1116 | ENgcRenderer::ParticleListEnd(unsigned int) | 13.5%
e_ngcrenderer | 0x80344CA0 |  1152 | ENgcRenderer::DirectRect(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033C08C |  1156 | ENgcRenderer::CreateGXDisplayList(EDL *, _GXPrimitive, int, float *, float *, unsigned char *, signed char *, unsigned int &, bool) | 13.5%
e_ngcrenderer | 0x80348E2C |  1164 | ENgcRenderer::ScrambleRect(EVec2 &, EVec2 &, float) | 13.5%
e_ngcrenderer | 0x8033B764 |  1172 | ENgcRenderer::CreateGXDisplayList(EDL *, _GXPrimitive, int, unsigned short *, int, float *, float *, unsigned char *, signed char *, unsigned int &, bool) | 13.5%
e_ngcrenderer | 0x8033BBF8 |  1172 | ENgcRenderer::CreateGXDisplayList(EDL *, _GXPrimitive, int, unsigned short *, int, short *, short *, unsigned char *, signed char *, unsigned int &, bool) | 13.5%
e_ngcrenderer | 0x80346E1C |  1188 | ENgcRenderer::RectListRot(EDLEntry *) | 13.5%
e_ngcrenderer | 0x8033C510 |  1336 | ENgcRenderer::CreateGXDisplayList(EDL *, _GXPrimitive, int, short *, short *, unsigned char *, signed char *, unsigned int &, bool, bool) | 13.5%
e_ngcrenderer | 0x8033E1D4 |  1568 | ENgcRenderer::ClearRect(EVec4 &, EVec4 &) | 13.5%
e_ngcrenderer | 0x8033FD94 |  1884 | ENgcRenderer::Setup2TEVStageTexture(int, int &, int, int &) | 13.5%
e_ngcrenderer | 0x80345808 |  2300 | ENgcRenderer::QuadList(int, float *, float *, unsigned char *, signed char *, unsigned char *, unsigned char *, bool) | 13.5%
e_ngcrenderer | 0x8033D868 |  2412 | ENgcRenderer::InitData(void) | 13.5%
e_ngcrenderer | 0x80343264 |  2416 | ENgcRenderer::TriStripPackedInt(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803428D0 |  2452 | ENgcRenderer::TriStripPacked(int, float *, float *, unsigned char *, signed char *, unsigned char *, unsigned char *, bool) | 13.5%
e_ngcrenderer | 0x8033EDEC |  2592 | ENgcRenderer::UpdateLightingEquation(void) | 13.5%
e_ngcrenderer | 0x8034615C |  3264 | ENgcRenderer::MovieFrame(EDLEntry *) | 13.5%
e_ngcrenderer | 0x803404F0 |  6456 | ENgcRenderer::UpdateTEVStages(void) | 13.5%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x803C3D90 |    20 | TArray<unsigned int, TArrayDefaultAllocator>::Init(void) | 13.3%
e_submodelshader | 0x803C3D74 |    28 | TArray<unsigned int, TArrayDefaultAllocator>::Destruct(unsigned int *, int) | 13.3%
e_submodelshader | 0x803C3DA4 |    28 | TArray<unsigned int, TArrayDefaultAllocator>::Construct(unsigned int *, int) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x803C1DB8 |    40 | EQuat::Id(void) | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FBAA4 |    40 | ESubModelShader::MorphDataAllocation(int, int) | 13.3%
e_submodelshader | 0x802FBACC |    40 | ESubModelShader::MorphDataDeallocation(void *) | 13.3%
e_submodelshader | 0x803C3DC0 |    44 | TArray<unsigned int, TArrayDefaultAllocator>::Copy(unsigned int *, unsigned int *, int) | 13.3%
e_submodelshader | 0x803C40A4 |    48 | TArray<ESMSStrip, TArrayERModelAllocator>::TArray(void) | 13.3%
e_submodelshader | 0x802FF810 |    52 | ESubModelShader::GetModifiableColor(unsigned int) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x803C1DE0 |    56 | operator*(float, EQuat &) | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FBA2C |    56 | ESubModelShader::VertexDataAllocation(int, char *, int, char *) | 13.3%
e_submodelshader | 0x802FBA64 |    64 | ESubModelShader::VertexDataDeallocation(void *, bool) | 13.3%
e_submodelshader | 0x802FF7D0 |    64 | ESubModelShader::CanColorBeModified(void) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CCE3C |    72 | EQuat::ExtractAxisRotation(EVec3 &) const | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FBC08 |    76 | ESubModelShader::AddRefSubResources(void) | 13.3%
e_submodelshader | 0x802FBC54 |    76 | ESubModelShader::TryIncrementSubResources(void) | 13.3%
e_submodelshader | 0x803C3F10 |    76 | TArray<unsigned int, TArrayDefaultAllocator>::operator=(TArray<unsigned int, TArrayDefaultAllocator> &) | 13.3%
e_submodelshader | 0x803C40D4 |    76 | TArray<ESMSStrip, TArrayERModelAllocator>::Deallocate(void) | 13.3%
e_submodelshader | 0x802FB96C |    84 | FloatToFixed1_0_7(float) | 13.3%
e_submodelshader | 0x802FBB70 |    88 | ESubModelShader::~ESubModelShader(void) | 13.3%
e_submodelshader | 0x802FB9C0 |   100 | Fixed1_0_7ToFloat(signed char) | 13.3%
e_submodelshader | 0x802FBE3C |   112 | ESubModelShader::FreeStripResource(void) | 13.3%
e_submodelshader | 0x802FBAF4 |   124 | ESubModelShader::ESubModelShader(void) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CD7B4 |   136 | EQuat::Set(EVec3 &, float) | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FD3FC |   136 | ESubModelShader::ResetMorph(void) | 13.3%
e_submodelshader | 0x802FBEAC |   156 | ESubModelShader::FreeMorphStripResource(void) | 13.3%
e_submodelshader | 0x803C3F5C |   156 | EStream & operator<<<unsigned int, TArrayDefaultAllocator>(EStream &, TArray<unsigned int, TArrayDefaultAllocator> &) | 13.3%
e_submodelshader | 0x802FBF48 |   164 | ESubModelShader::FreeMorphResource(void) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CD90C |   172 | operator>>(EStream &, EQuat &) | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FC24C |   172 | ESubModelShader::ReadTexcoords(unsigned char *, ESMSStrip *) | 13.3%
e_submodelshader | 0x803C3FF8 |   172 | EStream & operator>><unsigned int, TArrayDefaultAllocator>(EStream &, TArray<unsigned int, TArrayDefaultAllocator> &) | 13.3%
e_submodelshader | 0x802FC4B0 |   180 | ESubModelShader::ReadNormals(unsigned char *, ESMSStrip *) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CCD84 |   184 | EQuat::ToAxisAngle(EVec3 &, float &) const | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FD330 |   184 | ESubModelShader::RegisterMorphTarget(ESubModelShader *, int) | 13.3%
e_submodelshader | 0x802FC2F8 |   192 | ESubModelShader::ReadColors(unsigned char *, ESMSStrip *) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CCB04 |   196 | EQuat::ToMat4(EMat4 &) const | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FBD70 |   204 | ESubModelShader::Deallocate(void) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CD83C |   208 | operator<<(EStream &, EQuat &) | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FBCA0 |   208 | ESubModelShader::DeallocateStripData(ESMSStrip *) | 13.3%
e_submodelshader | 0x802FD258 |   216 | ESubModelShader::AllocateMorph(void) | 13.3%
e_submodelshader | 0x802FF6F8 |   216 | ESubModelShader::GetMinMaxX(float *, float *) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CD6BC |   248 | EQuat::Scale(float, EQuat &) | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FC3B8 |   248 | ESubModelShader::ReadNormalsOld(unsigned char *, ESMSStrip *) | 13.3%
e_submodelshader | 0x802FBFEC |   292 | ESubModelShader::CreateRCPrimitive(unsigned int, ERC *, ESMSStrip *, bool, bool, bool) | 13.3%
e_submodelshader | 0x803C3DEC |   292 | TArray<unsigned int, TArrayDefaultAllocator>::SetSize(int, int) | 13.3%
e_submodelshader | 0x802FCDA4 |   304 | ESubModelShader::ReadIndices(unsigned char *, ESMSStrip *, unsigned int &) | 13.3%
e_submodelshader | 0x802FC110 |   316 | ESubModelShader::ReadPositions(unsigned char *, ESMSStrip *, bool) | 13.3%
e_submodelshader | 0x802FD960 |   332 | ESubModelShader::GetMorphedVertex(EVec3 &, short, short) | 13.3%
e_submodelshader | 0x802FC564 |   420 | ESubModelShader::ReadWeights(unsigned char *, ESMSStrip *, bool) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CCBC8 |   444 | EQuat::FromMat4(EMat4 &) | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FE400 |   460 | ESubModelShader::AllocateParameterizeVerts(void) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CCE84 |   464 | EQuat::Set(float, float, float) | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FE1A4 |   604 | ESubModelShader::CreateLatticeList(TArray<BSplineVolume, TArrayERModelAllocator> *) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CD3E0 |   732 | EQuat::SlerpNoInvert(float, EQuat &, EQuat &) | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FDAAC |   792 | ESubModelShader::GenerateMorphTargetDeltas(ESubModelShader *) | 13.3%

# --- e_quat [2/15, 13.3%] ---
e_quat | 0x802CD0B8 |   808 | EQuat::Slerp(float, EQuat &, EQuat) | 13.3%

# --- e_submodelshader [8/60, 13.3%] ---
e_submodelshader | 0x802FE5CC |   836 | ESubModelShader::ParameterizeVerts(TArray<BSplineVolume, TArrayERModelAllocator> *) | 13.3%
e_submodelshader | 0x802FF844 |   852 | ESubModelShader::TransformModelUV(EVec2 &, EVec2 &, unsigned int, EVec2 &, EVec2 &, bool) | 13.3%
e_submodelshader | 0x802FCED4 |   888 | ESubModelShader::Read(unsigned char *, int) | 13.3%
e_submodelshader | 0x802FDDC4 |   992 | ESubModelShader::Morph(float *) | 13.3%
e_submodelshader | 0x802FE910 |  1048 | ESubModelShader::LatticeDeform(void) | 13.3%
e_submodelshader | 0x802FF260 |  1176 | ESubModelShader::BuildDisplayList(bool, char *, bool, float, float) | 13.3%
e_submodelshader | 0x802FD484 |  1244 | ESubModelShader::ApplyMorph(void) | 13.3%
e_submodelshader | 0x802FED28 |  1336 | ESubModelShader::BuildDisplayList(ESMBuildDisplayListData *) | 13.3%
e_submodelshader | 0x802FC708 |  1692 | ESubModelShader::OptimizeStripsForMemory(ESubModelShader *, ESMSStrip *, int, bool) | 13.3%

# --- savegametarget [5/38, 13.2%] ---
savegametarget | 0x8018FEF0 |    76 | SaveGameTarget::BGCall_SaveGame(void) | 13.2%
savegametarget | 0x8018FF3C |    80 | SaveGameTarget::BGExec_SaveGame(void *) | 13.2%
savegametarget | 0x803B2B84 |   120 | CBMemberTranslator1wRet<char *, char *, SaveGameTarget, char *(UIObjectBase::*)(UIObjectBase *, char *)>::thunk(CBFunctorBase &, char *) | 13.2%
savegametarget | 0x803B2BFC |   120 | CBMemberTranslator2<char *, char *, SaveGameTarget, void (UIObjectBase::*)(UIObjectBase *, char *, char *)>::thunk(CBFunctorBase &, char *, char *) | 13.2%
savegametarget | 0x803B2C74 |   120 | CBMemberTranslator1wRet<char *, unsigned wchar_t *, SaveGameTarget, unsigned wchar_t *(UIObjectBase::*)(UIObjectBase *, char *)>::thunk(CBFunctorBase &, char *) | 13.2%
savegametarget | 0x803B2CEC |   120 | CBMemberTranslator0<SaveGameTarget, void (SaveGameTarget::*)(SaveGameTarget *)>::thunk(CBFunctorBase &) | 13.2%
savegametarget | 0x803B2D64 |   120 | CBMemberTranslator1<ERC *, SaveGameTarget, void (UIObjectBase::*)(UIObjectBase *, ERC *)>::thunk(CBFunctorBase &, ERC *) | 13.2%
savegametarget | 0x803B2DDC |   120 | CBMemberTranslator1<int, SaveGameTarget, void (SaveGameTarget::*)(SaveGameTarget *, int)>::thunk(CBFunctorBase &, int) | 13.2%
savegametarget | 0x803B2E54 |   144 | CBMemberTranslator0<SaveGameTarget, void (UIDialog::*)(UIDialog *)>::thunk(CBFunctorBase &) | 13.2%
savegametarget | 0x8018D8E0 |   220 | SaveGameTarget::ZeroInputCallback(void) | 13.2%
savegametarget | 0x8018E99C |   232 | SaveGameTarget::SpawnFormattingDialog(void) | 13.2%
savegametarget | 0x8018F544 |   284 | SaveGameTarget::SpawnSaveSucceededDialog(void) | 13.2%
savegametarget | 0x8018F41C |   296 | SaveGameTarget::SpawnSavingDialog(void) | 13.2%
savegametarget | 0x8018E0A8 |   304 | SaveGameTarget::SpawnCheckingDialog(void) | 13.2%
savegametarget | 0x8018ED3C |   304 | SaveGameTarget::SpawnFormatSuccessDialog(void) | 13.2%
savegametarget | 0x8018E840 |   348 | SaveGameTarget::SpawnFormatConfirmDialog(void) | 13.2%
savegametarget | 0x8018EA84 |   348 | SaveGameTarget::SpawnFormatCancelDialog(void) | 13.2%
savegametarget | 0x8018EBE0 |   348 | SaveGameTarget::SpawnFormatFailDialog(void) | 13.2%
savegametarget | 0x8018E3A4 |   356 | SaveGameTarget::SpawnWrongDeviceDialog(void) | 13.2%
savegametarget | 0x8018E6DC |   356 | SaveGameTarget::SpawnFormatDecideDialog(void) | 13.2%
savegametarget | 0x8018F7D8 |   364 | SaveGameTarget::SpawnMemCardRemovedDialog(void) | 13.2%
savegametarget | 0x8018D478 |   372 | SaveGameTarget::~SaveGameTarget(void) | 13.2%
savegametarget | 0x8018F660 |   376 | SaveGameTarget::SpawnSaveFailedDialog(void) | 13.2%
savegametarget | 0x8018F0D0 |   420 | SaveGameTarget::SpawnOverwriteDialog(void) | 13.2%
savegametarget | 0x8018F274 |   424 | SaveGameTarget::SpawnSaveConfirmDialog(void) | 13.2%
savegametarget | 0x8018E1D8 |   460 | SaveGameTarget::SpawnCardCorruptDialog(void) | 13.2%
savegametarget | 0x8018E508 |   468 | SaveGameTarget::SpawnCardDamagedDialog(void) | 13.2%
savegametarget | 0x8018EE6C |   612 | SaveGameTarget::SpawnNoSpaceDialog(SaveGameTarget::NoSpaceType) | 13.2%
savegametarget | 0x8018DE10 |   664 | SaveGameTarget::PerformMemoryCardChecks(void) | 13.2%
savegametarget | 0x8018D5EC |   756 | SaveGameTarget::SelectionCallback(int) | 13.2%
